,hash,message,time,buggy
333,787999e,Bug corrections for PAW Fock forces. It works for hydrogen.,2016-10-19T14:57:28,1
334,d2982a8,Fix memory leak in smpbz   fix incorrect links,2017-10-20T12:11:07,1
335,beaed51,correction for multibinit,2016-11-10T15:53:50,1
336,96db9d4,Bug fix: had tu use blas intead of matmul in m_fock (because of the increment in an array),2017-08-23T16:42:51,1
337,9864a3f,small fix,2018-06-01T09:28:45,1
338,85bff4c,Bug fix in m_pawdij (concerns only electronpositron) - Thanks to J. Wiktor,2017-09-15T18:56:46,1
339,857ab3c,small bug fixed for farmtest,2017-06-22T12:24:43,1
340,65264a9,Many small fixes,2017-08-09T13:59:26,1
341,1af7fb3,Many small fixes,2017-08-09T16:13:00,1
342,ed1f8b4,small fix to succes tests,2017-03-06T15:23:11,1
343,b49d64a,Fixed spelling errors in error statement when nddb =1,2017-05-18T10:44:21,1
344,a9fc1f8,Fix an allocation problem. However  max2 is still complaining about test libxc#72. I do not find the bug. So  exclude the host.,2017-11-02T18:13:54,1
345,044c8c3,quick fix in mover  remove useless error message,2017-05-16T16:55:10,1
346,2f2d406,Merge error corrected,2016-09-09T19:10:21,1
347,8c231a4,Fix a bug  and then update the remaining references.,2017-10-19T14:08:01,1
348,1be8ce2,Many link fixed,2017-07-20T12:14:34,1
349,297800.0,Fix problems reported by Michiel,2018-03-02T16:59:50,1
350,1641181.0,Fix abirule violation  modified:   initaim.F90,2016-09-08T08:22:19,1
351,dfc1a5a,Fix several problems detected by the test farm.,2017-07-27T21:45:39,1
352,7fdc74e,bug corrections for the test farm (abiref),2017-04-27T11:56:29,1
353,03bbac8,Fix links,2017-07-31T14:39:52,1
354,e3fab77,Fix several links,2017-07-20T12:33:29,1
355,c63e1b1,Fix many links,2017-07-19T11:30:02,1
356,f060c24,Fix links,2018-03-03T02:27:12,1
357,320619e,FIx more links,2017-08-05T19:23:07,1
358,4128051.0,bug fixes related to intel ifort 18 issues (from JZwanziger),2018-05-15T18:09:38,1
359,1f8058e,bug fixes related to intel ifort 18 issues,2018-04-13T12:25:13,1
360,f95a2be,Introduce new test libxc#74 with a pseudopotential that has a nonlinear core correction  and fix problems detected.,2017-10-31T16:51:21,1
361,2cbf1ba,Fix missing declaration,2017-12-08T17:35:15,1
362,89490d9,fix problem with abirules tests 3 & 4,2017-12-15T22:29:53,1
363,01531b6,More shortening and fixes,2017-08-05T16:53:20,1
364,d602cfa,Attempt to corrected a bug related to the treatment of the long-range part of the phonon potential.,2017-06-10T17:45:58,1
365,da067a6,Minor fixes  to pass on the test farm.,2018-01-01T08:22:42,1
366,fa52940,Update two reference files : the rhog extraction allowed to fix a bug !,2017-09-28T08:44:26,1
367,5c9fd8f,bug fixes for output of full msqd matrix and weight in tetrahedron case,2016-12-03T21:50:44,1
368,817c771,Bug fix in opernld_ylm  concerns only choice=81,2017-08-28T17:03:40,1
369,bab53e8,abinit: fix bug related to the new supercell_latt input,2018-03-27T16:25:45,1
370,18625c5,xred rejection bug fixed+trial test modification,2018-04-27T18:37:21,1
371,3f1ebd7,Correction in NCPP nlcc core correction for hybrid functionals,2017-01-11T19:41:54,1
372,0baf65f,Fixed a bug introduced after merging with trunk.,2016-09-23T08:53:58,1
373,160c626,bug correction for the test farm (abiref v7 t70),2017-04-27T13:59:27,1
374,20bc013,remove unusable variable and small bug fixed,2018-02-06T11:07:31,1
375,d9dbde4,bug correction for merge-request,2017-07-19T10:55:40,1
376,2b23864,bug correction for parallelism with LDA-1/2,2017-12-07T16:52:59,1
377,7932ddd,fix path problem...,2017-12-30T00:32:24,1
378,6a6af6c,Fix problem with Sai2002,2018-06-20T21:46:38,1
379,e669ac3,fix of xc magnetic field for non-collinear case,2017-05-15T15:11:03,1
380,71f6225,Updated the ElectronPhononCoupling module to fix a bug.,2017-02-10T16:25:24,1
381,87fe7fa,bug correction for the test farm.,2017-07-19T17:32:32,1
382,a6ef81f,bug correction for the farm test,2017-12-11T13:29:24,1
383,45e1f68,Fix import,2018-05-09T00:32:03,1
384,08cee34,Fix import,2018-05-04T01:18:17,1
385,dd3f723,Fix import,2018-05-14T23:38:07,1
386,10b2a85,Bug fix (test case from R. Cohen): prtden<0 was not compatible with parallelism over atoms,2017-08-22T16:18:29,1
387,e0097ed,Tentative (minor) bug fix  following Guido Petretto.,2018-04-22T07:21:17,1
388,6df0b84,Bug fixed in dfptnl_pert.F90,2016-10-14T15:03:03,1
389,db31f1f,Fix Hybrid functionnal initialisation,2017-03-03T09:30:01,1
390,1111c97,bug corrections for LDA-1/2,2017-12-06T18:15:35,1
391,3a4fa41,Fix non-existent 20_datashare,2018-06-23T17:58:14,1
392,b4ea8bf,Fix accumulation error in lobpcg2 to reach very low residu,2017-04-25T08:45:20,1
393,40a29c8,bug correction for Fock forces,2017-10-20T14:03:57,1
394,9f48074,Fix link,2017-07-15T05:55:40,1
395,0e97d1a,Fix incorrect link,2017-08-04T20:25:27,1
396,ca09613,Fix the problem with the weights in temperature_final.py .,2018-03-23T11:05:12,1
397,9513290.0,Fix link,2017-08-07T13:19:19,1
398,e802a01,Fix minor problem for ROBODOC,2017-10-11T14:49:43,1
399,c3ea549,Correct core densities in PAW,2017-01-02T18:29:48,1
400,7880bd6,Fix bug in delta_weights if degenerate tetra,2018-02-04T21:33:43,1
401,c5f6d7f,Fix problem with Gaussian weights.,2018-06-12T10:09:13,1
402,efe62d9,Fix minor bug in xmgrace format,2016-12-11T15:13:16,1
403,ee7060b,Fix MPI isend/ireceive,2018-06-01T09:25:11,1
404,366a7da,Fix conflicts,2018-02-23T22:31:02,1
405,449b4d0,Fix a bug in abi_yml2html.py (generation of the specials.html file). Improve the doc  and fix other minor problems with the input variable doc.,2017-06-16T11:49:44,1
406,e32d0ec,Minor fix of a link,2017-05-21T19:25:59,1
407,dd7a083,Fix args of scf_history_init,2017-12-08T16:05:57,1
408,bf35c55,Fix conflict,2018-02-12T21:34:34,1
409,a404bd1,Fix,2017-07-04T10:37:20,1
410,35a82ab,Fix text,2017-06-14T10:04:44,1
411,caa750e,Another fix for effmass,2017-08-09T17:47:51,1
412,3c110b9,Fix ABI_DEALLOCATE.,2018-06-13T07:17:50,1
413,77c80d5,Fix,2017-07-15T05:50:13,1
414,f9b139a,fix mem leak,2017-10-22T00:07:40,1
415,52563.0,Fix xclevel determination.,2017-09-26T14:26:35,1
416,7f02e38,Fix,2018-02-27T12:27:55,1
417,0e299d1,This should fix the SIGSEV under ifort,2017-05-21T17:33:43,1
418,d4317e8,fix the call to sytens,2017-03-14T16:21:12,1
419,e1e62be,try to fix encoding problem,2017-11-09T12:29:42,1
420,261d0fb,Fix bug  that was preventing the kxc to be stored,2017-05-03T09:19:23,1
421,e57c9ed,Fix merge problem,2018-06-04T19:26:02,1
422,83ee850,Fix type error,2017-03-05T07:02:56,1
423,ba67654,Fix FPE,2016-11-03T15:40:52,1
424,e2fb53a,abirules : fix reporting,2017-11-07T17:03:16,1
425,f900620,Fix a FPE again (due to ecutsm...),2016-11-03T22:59:56,1
426,500ce59,Fix bug. The accented characters are OK again.,2017-07-14T05:51:36,1
427,1eee007,bug correction for merge (again...),2017-04-26T16:51:16,1
428,185c789,bug correction for merge,2017-04-26T15:16:04,1
429,eac9330,bug correction for merge,2017-04-26T14:31:44,1
430,399b9b7,Minor fix,2017-09-28T10:13:07,1
431,096d87c,Minor fix,2017-07-24T16:07:26,1
432,39248f2,Minor fix,2017-07-04T12:25:20,1
433,943115e,Fix a bug with the ordering of loops in smpbz,2017-10-20T08:01:03,1
434,2125000000000.0,Must go back to previous commit to fix error.,2017-07-14T20:36:47,1
435,8e4b5d9,Fix compilation errors,2018-05-15T16:47:01,1
436,a150464,Fix compilation errors,2018-05-04T04:55:44,1
437,77ae4db,Fix compilation errors,2018-05-18T22:10:38,1
438,8436a89,Fix compilation errors,2018-05-04T03:58:12,1
439,6a58851,Fix compilation errors,2018-05-14T00:10:49,1
440,958dc9a,Fix compilation errors,2018-05-10T00:10:27,1
441,a532a91,Fix compilation errors,2018-05-03T14:38:47,1
442,689f1d2,Fix compilation errors,2018-05-16T01:42:33,1
443,29f8f94,Fix bigdft compilation errors,2018-03-28T10:42:55,1
444,ab6d681,Fix compilation errors,2018-05-11T01:13:18,1
445,8834741.0,Fix compilation errors,2018-05-10T15:23:53,1
446,93cddf8,Fix compilation errors,2018-04-30T13:28:07,1
447,a9cd0c4,Fix compilation errors,2018-05-15T18:38:59,1
448,e230ee6,Fix bugs. Now all libxc tests pass,2017-11-06T16:18:32,1
449,7eea01f,Fix wrong link. Fix other minor issue with link.,2017-06-28T08:37:56,1
450,926240.0,Fix problem with test#10 of buildsys  related to FCFLAGS_FIXEDFORM  and other FCFLAGS_* . Fix borrowed from torrent/wvl-paw-forces.,2017-02-23T01:36:42,1
451,0671f5e,Fix compiling issues,2017-09-27T11:40:55,1
452,d288ee0,Fixes,2018-02-27T10:29:54,1
453,09d5b8d,Fix problem with tdepes_2,2018-03-18T18:18:34,1
454,3c760f4,Fix anchor problem in bib_acknow.htm,2017-10-17T08:39:34,1
455,a70a704,Fix makemake error,2018-04-28T00:19:37,1
456,ef41559,Bug fix after merge ? strange,2016-12-09T10:22:36,1
457,49befad,Fix some conversion errors.,2017-11-10T20:58:43,1
458,449ecd6,Update tdfpt_04_MPI24.out due to tolrde bug fix,2018-04-24T08:39:11,1
459,a9f3ab2,Bug fixed,2018-02-25T11:16:07,1
460,e9cff81,Fix minor problem,2017-06-16T13:45:50,1
461,1e87c80,Fix minor maintenance problem.,2017-02-02T15:18:01,1
462,f26242a,Bug fix + improvment of nonlop test,2017-09-04T15:13:57,1
463,b107f5d,fix bug in spin hist when there is no netcdf,2018-05-31T17:54:59,1
464,f02c24f,Fix abirules,2017-02-04T16:38:05,1
465,991b422,Correct a bug when prtvol==-19,2016-11-29T11:15:48,1
466,9568c7a,fix undeclared variable bug,2018-05-28T17:21:42,1
467,d1ca56a,Fix syntax errors,2016-11-19T10:10:22,1
468,b5d3431,Fix the problem with bigdft_paral not being available ...,2017-06-05T15:23:55,1
469,e9d2b36,Fix compilation errors on slaves without netcdf,2017-10-23T22:49:00,1
470,fed6b29,bug fix for multibinit test paral 97,2016-12-07T13:29:19,1
471,f4c5c2f,fix bug in new weights,2017-04-06T11:53:29,1
472,c684d1f,Error in predict_pimd corrected,2016-12-31T02:13:17,1
473,c9f3919,fix bug in supercell generator,2018-05-25T11:40:39,1
474,c48de06,bug fix in error message for optcell 7 8 9 - from Nick Pike,2016-12-09T15:06:42,1
475,e37aaeb,fix initialization of has_canting,2017-11-27T00:07:03,1
476,96e2092,small bug fix in document,2018-06-01T22:43:42,1
477,b8bd5ac,Fix many small errors in the mnemos .,2017-06-27T14:30:24,1
478,621e14d,small fix again,2018-06-01T09:34:05,1
479,7219302.0,Fix compilation error,2017-01-28T20:52:43,1
480,509559e,Fix a bug related to the ordering of atoms in Fock,2017-11-30T16:08:38,1
481,b8671d4,Fix missing word,2018-05-30T14:40:44,1
482,3d71df1,Fix compilation errors,2018-03-31T21:52:25,1
483,10bb0b8,Fix compilation errors,2018-05-17T10:55:59,1
484,cf4a5bb,Correct error in t99.in,2016-11-22T15:48:00,1
485,1df771b,bug fix for xccc (option=0) in case(1) (ixcrot=1) of rotate_back_mag_dfpt,2018-01-17T11:57:07,1
486,0831adf,Fix compilation errors,2018-05-01T15:43:56,1
487,b265f19,Fix compilation errors,2018-05-01T16:03:30,1
488,227df12,fix compilation errors,2018-05-04T01:52:12,1
489,2f096be,Fix compilation errors,2018-05-09T02:00:10,1
490,bdb6991,Fix link,2017-08-08T21:17:01,1
491,fc479a2,fix compilation errors,2018-05-10T17:35:42,1
492,d0764dc,Fix link,2017-08-08T19:16:39,1
493,0c14a54,Fix compilation errors,2018-05-03T16:43:30,1
494,f94f6c0,Fix compilation errors,2018-04-01T18:54:42,1
495,460f381,Fix compilation errors,2018-05-04T14:49:40,1
496,2d1ada6,Fix compilation errors,2018-05-05T00:31:52,1
497,12ea23e,Fix compilation errors,2018-05-16T01:12:20,1
498,be7c2e0,Fix compilation errors,2018-04-28T01:40:13,1
499,4fd28e8,Fix compilation errors,2018-04-27T19:55:31,1
500,77317f6,Fix compilation error,2018-04-27T15:23:28,1
501,93ec518,Fix compilation error,2018-05-09T01:25:06,1
502,323007.0,Fix compilation errors,2018-05-10T15:06:44,1
503,e51841d,Fix compilation errors,2018-05-15T23:58:07,1
504,d1c2d3c,Fix compilation errors,2018-04-27T23:53:33,1
505,51d28e6,Fix compilation errors,2018-04-27T18:29:53,1
506,29baf3d,Fix compilation errors,2018-04-27T17:53:16,1
507,1a98cf3,Fix compilation errors,2018-04-27T14:24:54,1
508,3494b40,Fix compilation errors,2018-04-30T14:37:03,1
509,3df2c96,Fix autoparal=1 error in m_paw_dmft,2016-09-21T12:25:21,1
510,06ef409,Backport bug fix for scalapack,2018-06-19T14:26:58,1
511,e62a6f8,Fix bug with optional argument,2016-12-24T14:16:49,1
512,e61e3bb,Bug fix in pawdijxc (case pawxcdev=0 only  very rare),2017-08-28T18:51:17,1
513,88fb9d0,small bug fix,2017-11-03T13:14:58,1
514,5f6c118,Correct a bug when pawxcdev=0,2017-08-28T19:17:14,1
515,513f0a2,Correct a small bug when lobpcg suicides,2016-10-25T12:55:37,1
516,5c839ce,Fix minor bug,2017-07-19T10:30:05,1
517,5b9d0af,Another bug fix in m_fock,2017-08-23T17:58:09,1
518,3602954.0,Reference fixes. Also correct a title.,2017-07-20T13:52:58,1
519,073de64,correct error in dmft_solve,2016-11-22T12:33:50,1
520,206fe31,Fix compilation error,2017-06-04T10:21:26,1
521,11ec70b,Fix compilation error,2018-04-03T19:48:14,1
522,f9c4cdf,Fix compilation error,2018-04-29T20:23:40,1
523,e6ba537,Fix compilation error,2018-05-10T02:51:12,1
524,518f574,Fix compilation error,2018-05-13T22:12:07,1
525,4b4da08,Fix compilation error,2018-04-03T22:43:48,1
526,10c3ed8,Fix compilation error,2018-03-29T14:40:56,1
527,ba243cf,Fix compilation error,2018-05-13T15:26:50,1
528,04b7573,Fix compilation error,2018-05-09T02:18:27,1
529,c58d62b,Fix compilation error,2018-04-29T19:47:21,1
530,86b7f7d,Fix bug,2018-02-21T16:16:10,1
531,169cd1c,small bug fix,2018-05-31T22:47:33,1
532,14d8449,small bug fix,2016-11-16T14:06:08,1
533,5915728.0,Fix in t72.in,2018-01-01T11:29:57,1
534,d72bbd5,Fix if then else,2018-06-21T15:41:47,1
535,39a29d1,Fix compilatio error,2018-04-27T23:29:42,1
536,41eade3,Fix i/o error,2018-06-22T08:24:38,1
537,f4f15ec,Correct fix this time ?!,2017-07-20T20:51:52,1
538,651daf9,Fix compilation errors,2018-05-14T01:10:13,1
539,1353d09,Fix compilation error,2018-05-14T02:10:16,1
540,4d41433,Fix abibruty error,2018-05-14T10:09:25,1
541,0d563a4,Fix compilation errors,2018-05-14T12:56:42,1
542,8280788.0,Fix compilation error,2017-04-19T14:31:13,1
543,58633eb,Fix compilation error,2017-04-19T15:15:31,1
544,2c67ddd,Fix compilation errors,2018-05-14T23:56:40,1
545,654017f,Fix reallocation error,2018-01-30T19:30:05,1
546,df05e67,Fix compilation errors,2018-05-11T01:32:14,1
547,04b9db4,Fix compilation error,2018-04-01T22:43:33,1
548,c9925d9,all {-q} arguments in dpft_scfcv made optional  some debug related to initialization of rhor1_pq rhor1_mq etc.,2017-12-11T15:50:30,1
549,4a574c0,debug some symetries for the generation of anharmonic terms,2018-04-18T11:09:36,1
550,7db11d0,debug fit process of multibinit and update refs for tests,2017-06-30T15:21:56,1
551,14c72b0,Debug,2017-11-06T09:09:39,1
552,5d598fc,Correction of a bug for magntization constraint in the collinear case (only one component of the potential was updated with the constraint). Small beautification/extra comments in calcdensph.F90 and mag_constr.F90 and change of the reference file of v7/Refs/t05.out (the final result is the same  only the starting energy is different than the previous Ref file with the bug).,2017-12-04T18:15:56,1
553,6d374a4,Re-activate bigdft_paral tests and improve them,2016-10-12T19:53:01,1
554,2d7df1b,problem with definition of bxc  the sign is missing,2017-11-21T01:03:16,1
555,e7318c7,Clean debugging,2017-10-23T12:20:54,1
556,f5523e3,debug stress tensor in multibinit and update tests,2017-12-20T13:47:16,1
557,91fc156,Fixed mrgdv issue with large number of files,2017-02-22T23:07:33,1
558,01809b0,Debugging ascii problem.,2017-07-03T17:41:11,1
559,6156601.0,Apply make abiauty. Fix some missing continuation characters in first column (abirules).,2018-06-23T18:07:14,1
560,ba2ad39,Fix bugs. Now test v7#69 executes properly with simple mixing and wfmix=one (so  no mixing ...),2017-12-11T16:03:27,1
561,5e057a4,Fix bugs. Document nkptns_hf. Also modify nkpthf documentation.,2017-10-18T15:51:01,1
562,d950850,Fix minor bug in chkinp   introduce so_psp 0  in test input files when needed ...   ../src/57_iovars/chkinp.F90   v1/Input/t39.in   v2/Input/t76.in  v3/Input/t47.in  v7/Input/t05.in    v7/Input/t06.in,2016-08-16T19:28:08,1
563,31750c5,Minor corrections in nonlinear,2017-09-05T08:53:44,1
564,8300199.0,improve error msg in case of PAW overlap,2018-01-31T19:39:01,1
565,1f74147,The modification of env. variables should pass the tests now,2017-02-23T14:23:47,1
566,f7e6af6,More shortening and fixes. All input variables should be addressed with shortcuts now !,2017-08-05T17:13:42,1
567,34bae55,"Fixes for new bots  - add enable_gw_dpc=""yes"" for atlas_gnu_7.2_fb  - rename atlas_intel_18.0_paral to atlas_intel_18.0_openmpi (confusion with cronos)",2018-02-26T12:30:21,1
568,08cc00b,Merge corrected: nonlinear OK,2018-01-31T14:50:07,1
569,f8bdfd9,New automatic tests for DFPT noncollinear with E-field perturbation (t75:t77)  the perturbation direction has been reduced to only [100] to speedup a bit the time length of the tests  Bug correction in dfpt_nstdy.F90 (replace rhodummy by the actual densities),2018-01-15T17:11:57,1
570,ed1bc04,Merge correction part I : NC results has not changed  slight changes in rf2 routines in PAW (which change nonlinear results...),2017-08-04T14:18:43,1
571,36ca442,Beautified doc/guide/new_user.md . Start to work on doc/tutorial/index.md. Also some other fixes.,2018-06-16T06:08:13,1
572,5b9c7a9,Fix the case where there are more than 10 tests that use one input variable  but none in the tuto list.,2017-12-11T14:27:00,1
573,50e1450,add treatment of unstable phonon with ionmov 27: option 1=> fix value for the amplitude,2018-03-30T14:51:50,1
574,2a85ec8,libxc/t43 tolerance adjusted to pass the test on cronos.,2016-12-27T22:03:52,1
575,1f3dbc7,Corrections to make PAW compatible with spnorb,2017-01-09T00:51:52,1
576,a8e9645,reimported fixes for netcdf DDK file. Need to check full bb suite noe,2016-08-08T12:52:13,1
577,74f9f68,Implement correction to forces for hybrid functionals  non-zero values of densfor_pred.,2017-05-02T15:40:12,1
578,18c3b7a,Compilation errors eliminated,2016-10-20T01:01:14,1
579,d2266f5,debug unit problem for some output files (bug found on petrus_nag_5.3_openmpi),2017-12-14T13:32:29,1
580,5ffdd5b,Minor corrections to KNOWN_PROBLEMS,2018-04-29T21:09:35,1
581,865d704,Merge bug fixed (some remaining ... ) Add prtvol in lobpcg Update doc for prtvol,2017-01-03T15:59:00,1
582,e530036,beautification of tutorial GW1: test suite has been fixed to be consistent with the new tutorial In total 3 test files have been eliminated,2018-06-06T13:06:31,1
583,d42a9f0,iMore verifications done by abi_bib2yml.py . Treatment of phdthesis  masterthesis. Also some fixes in the initial database.,2017-07-07T05:41:04,1
584,67b14ed,multibinit: quick fixes for the xml related to the coefficients,2017-05-24T15:02:17,1
585,be3e291,Fixes for the infos tar.gz  from Jean-Michel. Also miscellaneous improvements of topics.,2017-08-11T05:20:10,1
586,7924390.0,Fixed attempts by eph to compute DOS when there is only 1 k-point.,2017-04-11T14:41:31,1
